"global_step","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX"
"296960000","409","409","409","0.037109375","0.037109375","0.037109375","409","409","409","0.0419921875","0.0419921875","0.0419921875","409","409","409","0.046875","0.046875","0.046875","409","409","409","0.0400390625","0.0400390625","0.0400390625","409","409","409","0.046875","0.046875","0.046875","409","409","409","0.0458984375","0.0458984375","0.0458984375","409","409","409","0.033203125","0.033203125","0.033203125","409","409","409","0.041015625","0.041015625","0.041015625","409","409","409","0.0498046875","0.0498046875","0.0498046875","409","409","409","0.041015625","0.041015625","0.041015625"
"297984000","411","411","411","0.0546875","0.0546875","0.0546875","411","411","411","0.046875","0.046875","0.046875","411","411","411","0.056640625","0.056640625","0.056640625","411","411","411","0.0439453125","0.0439453125","0.0439453125","411","411","411","0.0400390625","0.0400390625","0.0400390625","411","411","411","0.0341796875","0.0341796875","0.0341796875","411","411","411","0.041015625","0.041015625","0.041015625","411","411","411","0.044921875","0.044921875","0.044921875","411","411","411","0.03125","0.03125","0.03125","411","411","411","0.052734375","0.052734375","0.052734375"
"299008000","412","412","412","0.0283203125","0.0283203125","0.0283203125","412","412","412","0.05859375","0.05859375","0.05859375","412","412","412","0.0380859375","0.0380859375","0.0380859375","412","412","412","0.03515625","0.03515625","0.03515625","412","412","412","0.0400390625","0.0400390625","0.0400390625","412","412","412","0.046875","0.046875","0.046875","412","412","412","0.0263671875","0.0263671875","0.0263671875","412","412","412","0.041015625","0.041015625","0.041015625","412","412","412","0.0380859375","0.0380859375","0.0380859375","412","412","412","0.0302734375","0.0302734375","0.0302734375"
"300032000","413","413","413","0.0458984375","0.0458984375","0.0458984375","413","413","413","0.046875","0.046875","0.046875","413","413","413","0.0390625","0.0390625","0.0390625","413","413","413","0.0341796875","0.0341796875","0.0341796875","413","413","413","0.0341796875","0.0341796875","0.0341796875","413","413","413","0.0380859375","0.0380859375","0.0380859375","413","413","413","0.0390625","0.0390625","0.0390625","413","413","413","0.0361328125","0.0361328125","0.0361328125","413","413","413","0.0419921875","0.0419921875","0.0419921875","413","413","413","0.037109375","0.037109375","0.037109375"
"301056000","415","415","415","0.033203125","0.033203125","0.033203125","415","415","415","0.05078125","0.05078125","0.05078125","415","415","415","0.044921875","0.044921875","0.044921875","415","415","415","0.0322265625","0.0322265625","0.0322265625","415","415","415","0.0361328125","0.0361328125","0.0361328125","415","415","415","0.0517578125","0.0517578125","0.0517578125","415","415","415","0.033203125","0.033203125","0.033203125","415","415","415","0.041015625","0.041015625","0.041015625","415","415","415","0.041015625","0.041015625","0.041015625","415","415","415","0.0380859375","0.0380859375","0.0380859375"
"302080000","416","416","416","0.0361328125","0.0361328125","0.0361328125","416","416","416","0.0556640625","0.0556640625","0.0556640625","416","416","416","0.0439453125","0.0439453125","0.0439453125","416","416","416","0.0419921875","0.0419921875","0.0419921875","416","416","416","0.041015625","0.041015625","0.041015625","416","416","416","0.0380859375","0.0380859375","0.0380859375","416","416","416","0.0361328125","0.0361328125","0.0361328125","416","416","416","0.044921875","0.044921875","0.044921875","416","416","416","0.046875","0.046875","0.046875","416","416","416","0.025390625","0.025390625","0.025390625"
"304128000","419","419","419","0.041015625","0.041015625","0.041015625","419","419","419","0.04296875","0.04296875","0.04296875","419","419","419","0.048828125","0.048828125","0.048828125","419","419","419","0.03515625","0.03515625","0.03515625","419","419","419","0.0302734375","0.0302734375","0.0302734375","419","419","419","0.0341796875","0.0341796875","0.0341796875","419","419","419","0.0341796875","0.0341796875","0.0341796875","419","419","419","0.04296875","0.04296875","0.04296875","419","419","419","0.0390625","0.0390625","0.0390625","419","419","419","0.04296875","0.04296875","0.04296875"
"305152000","420","420","420","0.03515625","0.03515625","0.03515625","420","420","420","0.0537109375","0.0537109375","0.0537109375","420","420","420","0.0390625","0.0390625","0.0390625","420","420","420","0.0322265625","0.0322265625","0.0322265625","420","420","420","0.0341796875","0.0341796875","0.0341796875","420","420","420","0.0419921875","0.0419921875","0.0419921875","420","420","420","0.033203125","0.033203125","0.033203125","420","420","420","0.0380859375","0.0380859375","0.0380859375","420","420","420","0.0556640625","0.0556640625","0.0556640625","420","420","420","0.0322265625","0.0322265625","0.0322265625"
"306176000","422","422","422","0.029296875","0.029296875","0.029296875","422","422","422","0.0458984375","0.0458984375","0.0458984375","422","422","422","0.0595703125","0.0595703125","0.0595703125","422","422","422","0.041015625","0.041015625","0.041015625","422","422","422","0.0361328125","0.0361328125","0.0361328125","422","422","422","0.0400390625","0.0400390625","0.0400390625","422","422","422","0.0419921875","0.0419921875","0.0419921875","422","422","422","0.03125","0.03125","0.03125","422","422","422","0.037109375","0.037109375","0.037109375","422","422","422","0.0361328125","0.0361328125","0.0361328125"
"307200000","423","423","423","0.037109375","0.037109375","0.037109375","423","423","423","0.0546875","0.0546875","0.0546875","423","423","423","0.048828125","0.048828125","0.048828125","423","423","423","0.0341796875","0.0341796875","0.0341796875","423","423","423","0.046875","0.046875","0.046875","423","423","423","0.033203125","0.033203125","0.033203125","423","423","423","0.0224609375","0.0224609375","0.0224609375","423","423","423","0.0361328125","0.0361328125","0.0361328125","423","423","423","0.0283203125","0.0283203125","0.0283203125","423","423","423","0.03125","0.03125","0.03125"
"309248000","426","426","426","0.0390625","0.0390625","0.0390625","426","426","426","0.0478515625","0.0478515625","0.0478515625","426","426","426","0.048828125","0.048828125","0.048828125","426","426","426","0.0439453125","0.0439453125","0.0439453125","426","426","426","0.02734375","0.02734375","0.02734375","426","426","426","0.0361328125","0.0361328125","0.0361328125","426","426","426","0.0390625","0.0390625","0.0390625","426","426","426","0.0361328125","0.0361328125","0.0361328125","426","426","426","0.05078125","0.05078125","0.05078125","426","426","426","0.037109375","0.037109375","0.037109375"
"310272000","427","427","427","0.0419921875","0.0419921875","0.0419921875","427","427","427","0.05078125","0.05078125","0.05078125","427","427","427","0.046875","0.046875","0.046875","427","427","427","0.0400390625","0.0400390625","0.0400390625","427","427","427","0.0478515625","0.0478515625","0.0478515625","427","427","427","0.033203125","0.033203125","0.033203125","427","427","427","0.0322265625","0.0322265625","0.0322265625","427","427","427","0.0419921875","0.0419921875","0.0419921875","427","427","427","0.0302734375","0.0302734375","0.0302734375","427","427","427","0.0361328125","0.0361328125","0.0361328125"
"311296000","429","429","429","0.033203125","0.033203125","0.033203125","429","429","429","0.0458984375","0.0458984375","0.0458984375","429","429","429","0.046875","0.046875","0.046875","429","429","429","0.03515625","0.03515625","0.03515625","429","429","429","0.037109375","0.037109375","0.037109375","429","429","429","0.0439453125","0.0439453125","0.0439453125","429","429","429","0.033203125","0.033203125","0.033203125","429","429","429","0.0439453125","0.0439453125","0.0439453125","429","429","429","0.044921875","0.044921875","0.044921875","429","429","429","0.0361328125","0.0361328125","0.0361328125"
"312320000","430","430","430","0.041015625","0.041015625","0.041015625","430","430","430","0.04296875","0.04296875","0.04296875","430","430","430","0.0400390625","0.0400390625","0.0400390625","430","430","430","0.0517578125","0.0517578125","0.0517578125","430","430","430","0.03125","0.03125","0.03125","430","430","430","0.0322265625","0.0322265625","0.0322265625","430","430","430","0.04296875","0.04296875","0.04296875","430","430","430","0.037109375","0.037109375","0.037109375","430","430","430","0.04296875","0.04296875","0.04296875","430","430","430","0.0439453125","0.0439453125","0.0439453125"
"313344000","434","434","434","0.025390625","0.025390625","0.025390625","434","434","434","0.04296875","0.04296875","0.04296875","434","434","434","0.0458984375","0.0458984375","0.0458984375","434","434","434","0.03515625","0.03515625","0.03515625","434","434","434","0.0390625","0.0390625","0.0390625","434","434","434","0.0380859375","0.0380859375","0.0380859375","434","434","434","0.0458984375","0.0458984375","0.0458984375","434","434","434","0.0283203125","0.0283203125","0.0283203125","434","434","434","0.0322265625","0.0322265625","0.0322265625","434","434","434","0.0419921875","0.0419921875","0.0419921875"
"314368000","435","435","435","0.0322265625","0.0322265625","0.0322265625","435","435","435","0.0517578125","0.0517578125","0.0517578125","435","435","435","0.052734375","0.052734375","0.052734375","435","435","435","0.044921875","0.044921875","0.044921875","435","435","435","0.0341796875","0.0341796875","0.0341796875","435","435","435","0.0419921875","0.0419921875","0.0419921875","435","435","435","0.0439453125","0.0439453125","0.0439453125","435","435","435","0.0400390625","0.0400390625","0.0400390625","435","435","435","0.0341796875","0.0341796875","0.0341796875","435","435","435","0.0400390625","0.0400390625","0.0400390625"
"315392000","436","436","436","0.04296875","0.04296875","0.04296875","436","436","436","0.0478515625","0.0478515625","0.0478515625","436","436","436","0.0400390625","0.0400390625","0.0400390625","436","436","436","0.0361328125","0.0361328125","0.0361328125","436","436","436","0.0263671875","0.0263671875","0.0263671875","436","436","436","0.0478515625","0.0478515625","0.0478515625","436","436","436","0.0322265625","0.0322265625","0.0322265625","436","436","436","0.03125","0.03125","0.03125","436","436","436","0.0341796875","0.0341796875","0.0341796875","436","436","436","0.0390625","0.0390625","0.0390625"
"316416000","438","438","438","0.04296875","0.04296875","0.04296875","438","438","438","0.064453125","0.064453125","0.064453125","438","438","438","0.052734375","0.052734375","0.052734375","438","438","438","0.0419921875","0.0419921875","0.0419921875","438","438","438","0.0419921875","0.0419921875","0.0419921875","438","438","438","0.0595703125","0.0595703125","0.0595703125","438","438","438","0.0458984375","0.0458984375","0.0458984375","438","438","438","0.0419921875","0.0419921875","0.0419921875","438","438","438","0.0400390625","0.0400390625","0.0400390625","438","438","438","0.037109375","0.037109375","0.037109375"
"317440000","439","439","439","0.03515625","0.03515625","0.03515625","439","439","439","0.0439453125","0.0439453125","0.0439453125","439","439","439","0.02734375","0.02734375","0.02734375","439","439","439","0.037109375","0.037109375","0.037109375","439","439","439","0.0380859375","0.0380859375","0.0380859375","439","439","439","0.046875","0.046875","0.046875","439","439","439","0.0419921875","0.0419921875","0.0419921875","439","439","439","0.037109375","0.037109375","0.037109375","439","439","439","0.0322265625","0.0322265625","0.0322265625","439","439","439","0.0390625","0.0390625","0.0390625"
"318464000","440","440","440","0.033203125","0.033203125","0.033203125","440","440","440","0.046875","0.046875","0.046875","440","440","440","0.048828125","0.048828125","0.048828125","440","440","440","0.0380859375","0.0380859375","0.0380859375","440","440","440","0.0400390625","0.0400390625","0.0400390625","440","440","440","0.0439453125","0.0439453125","0.0439453125","440","440","440","0.0380859375","0.0380859375","0.0380859375","440","440","440","0.03515625","0.03515625","0.03515625","440","440","440","0.0380859375","0.0380859375","0.0380859375","440","440","440","0.04296875","0.04296875","0.04296875"
"319488000","442","442","442","0.0302734375","0.0302734375","0.0302734375","442","442","442","0.056640625","0.056640625","0.056640625","442","442","442","0.03125","0.03125","0.03125","442","442","442","0.0498046875","0.0498046875","0.0498046875","442","442","442","0.048828125","0.048828125","0.048828125","442","442","442","0.033203125","0.033203125","0.033203125","442","442","442","0.02734375","0.02734375","0.02734375","442","442","442","0.0400390625","0.0400390625","0.0400390625","442","442","442","0.0361328125","0.0361328125","0.0361328125","442","442","442","0.029296875","0.029296875","0.029296875"
"320512000","443","443","443","0.0322265625","0.0322265625","0.0322265625","443","443","443","0.0400390625","0.0400390625","0.0400390625","443","443","443","0.0380859375","0.0380859375","0.0380859375","443","443","443","0.0517578125","0.0517578125","0.0517578125","443","443","443","0.0283203125","0.0283203125","0.0283203125","443","443","443","0.0380859375","0.0380859375","0.0380859375","443","443","443","0.0380859375","0.0380859375","0.0380859375","443","443","443","0.0302734375","0.0302734375","0.0302734375","443","443","443","0.041015625","0.041015625","0.041015625","443","443","443","0.03125","0.03125","0.03125"
"321536000","445","445","445","0.0576171875","0.0576171875","0.0576171875","445","445","445","0.0595703125","0.0595703125","0.0595703125","445","445","445","0.0537109375","0.0537109375","0.0537109375","445","445","445","0.0380859375","0.0380859375","0.0380859375","445","445","445","0.0419921875","0.0419921875","0.0419921875","445","445","445","0.0283203125","0.0283203125","0.0283203125","445","445","445","0.0390625","0.0390625","0.0390625","445","445","445","0.0439453125","0.0439453125","0.0439453125","445","445","445","0.0478515625","0.0478515625","0.0478515625","445","445","445","0.0380859375","0.0380859375","0.0380859375"
"322560000","446","446","446","0.0380859375","0.0380859375","0.0380859375","446","446","446","0.0478515625","0.0478515625","0.0478515625","446","446","446","0.0400390625","0.0400390625","0.0400390625","446","446","446","0.0517578125","0.0517578125","0.0517578125","446","446","446","0.0283203125","0.0283203125","0.0283203125","446","446","446","0.0439453125","0.0439453125","0.0439453125","446","446","446","0.0478515625","0.0478515625","0.0478515625","446","446","446","0.0341796875","0.0341796875","0.0341796875","","","","","","","446","446","446","0.037109375","0.037109375","0.037109375"
"323584000","447","447","447","0.03515625","0.03515625","0.03515625","447","447","447","0.046875","0.046875","0.046875","447","447","447","0.0419921875","0.0419921875","0.0419921875","447","447","447","0.037109375","0.037109375","0.037109375","447","447","447","0.037109375","0.037109375","0.037109375","447","447","447","0.03515625","0.03515625","0.03515625","447","447","447","0.037109375","0.037109375","0.037109375","447","447","447","0.037109375","0.037109375","0.037109375","","","","","","","447","447","447","0.0390625","0.0390625","0.0390625"
"324608000","449","449","449","0.0380859375","0.0380859375","0.0380859375","449","449","449","0.048828125","0.048828125","0.048828125","449","449","449","0.0400390625","0.0400390625","0.0400390625","449","449","449","0.033203125","0.033203125","0.033203125","449","449","449","0.03515625","0.03515625","0.03515625","449","449","449","0.03515625","0.03515625","0.03515625","449","449","449","0.0322265625","0.0322265625","0.0322265625","449","449","449","0.0341796875","0.0341796875","0.0341796875","","","","","","","449","449","449","0.0439453125","0.0439453125","0.0439453125"
"325632000","450","450","450","0.0380859375","0.0380859375","0.0380859375","450","450","450","0.05078125","0.05078125","0.05078125","450","450","450","0.033203125","0.033203125","0.033203125","450","450","450","0.0361328125","0.0361328125","0.0361328125","450","450","450","0.0361328125","0.0361328125","0.0361328125","450","450","450","0.037109375","0.037109375","0.037109375","450","450","450","0.044921875","0.044921875","0.044921875","450","450","450","0.033203125","0.033203125","0.033203125","","","","","","","450","450","450","0.0400390625","0.0400390625","0.0400390625"
"327680000","453","453","453","0.033203125","0.033203125","0.033203125","","","","","","","453","453","453","0.0341796875","0.0341796875","0.0341796875","453","453","453","0.0439453125","0.0439453125","0.0439453125","453","453","453","0.0400390625","0.0400390625","0.0400390625","453","453","453","0.021484375","0.021484375","0.021484375","453","453","453","0.04296875","0.04296875","0.04296875","453","453","453","0.03515625","0.03515625","0.03515625","","","","","","","453","453","453","0.0439453125","0.0439453125","0.0439453125"
"328704000","454","454","454","0.0263671875","0.0263671875","0.0263671875","","","","","","","454","454","454","0.0400390625","0.0400390625","0.0400390625","454","454","454","0.033203125","0.033203125","0.033203125","454","454","454","0.03125","0.03125","0.03125","454","454","454","0.0390625","0.0390625","0.0390625","454","454","454","0.0263671875","0.0263671875","0.0263671875","454","454","454","0.0302734375","0.0302734375","0.0302734375","","","","","","","454","454","454","0.037109375","0.037109375","0.037109375"
"329728000","","","","","","","","","","","","","456","456","456","0.03515625","0.03515625","0.03515625","456","456","456","0.0341796875","0.0341796875","0.0341796875","456","456","456","0.0380859375","0.0380859375","0.0380859375","","","","","","","456","456","456","0.0400390625","0.0400390625","0.0400390625","456","456","456","0.0361328125","0.0361328125","0.0361328125","","","","","","","","","","","",""
"330752000","","","","","","","","","","","","","","","","","","","457","457","457","0.0400390625","0.0400390625","0.0400390625","457","457","457","0.037109375","0.037109375","0.037109375","","","","","","","","","","","","","457","457","457","0.02734375","0.02734375","0.02734375","","","","","","","","","","","",""
